Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H4,2020,2020,2020,6,1,1,Import,484,Mexico,MEX,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",1,No Quantity,0,,,,,,619380,,,0
H4,2020,2020,2020,6,1,1,Import,533,Aruba,ABW,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,47,,,,20181,,32195,,,2
H4,2020,2020,2020,6,1,1,Import,566,Nigeria,NGA,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,602,,,,1566000,,369674,,,2
H4,2020,2020,2020,6,1,1,Import,682,Saudi Arabia,SAU,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,30296,,,,26586528,,18573471,,,2
H4,2020,2020,2020,6,1,2,Export,682,Saudi Arabia,SAU,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",1,No Quantity,0,,,,155840,,88224,,,2
H4,2020,2020,2020,6,1,3,Re-Export,682,Saudi Arabia,SAU,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",8,Weight in kilograms,142990,,,,142990,,75691,,,0
H4,2020,2020,2020,6,1,1,Import,762,Tajikistan,TJK,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,179,,,,85332,,110235,,,6
H4,2020,2020,2020,6,1,1,Import,818,Egypt,EGY,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",1,No Quantity,0,,,,11643,,17691,,,4
H4,2021,2021,2021,6,1,1,Import,308,Grenada,GRD,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",1,No Quantity,0,,,,,,4376,,,6
H3,2017,2017,2017,6,1,1,Import,28,Antigua and Barbuda,ATG,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels&similar laminated wood, of bamboo",12,Volume in cubic meters,169,,,,1184,,7629,,,0
H3,2017,2017,2017,6,1,1,Import,328,Guyana,GUY,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels&similar laminated wood, of bamboo",12,Volume in cubic meters,217,,,,47600,,48947,,,2
H3,2017,2017,2017,6,1,1,Import,659,Saint Kitts and Nevis,KNA,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels&similar laminated wood, of bamboo",12,Volume in cubic meters,41,,,,16778,,23832,,,2
H3,2017,2017,2017,6,1,1,Import,670,Saint Vincent and the Grenadines,VCT,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels&similar laminated wood, of bamboo",1,No Quantity,0,,,,735,,1425,,,2
H3,2017,2017,2017,6,1,1,Import,690,Seychelles,SYC,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels&similar laminated wood, of bamboo",12,Volume in cubic meters,104,,,,62800,,60411,,,2
H3,2017,2017,2017,6,1,2,Export,690,Seychelles,SYC,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels&similar laminated wood, of bamboo",1,No Quantity,0,,,,6,,149,,,2
H3,2017,2017,2017,6,1,1,Import,694,Sierra Leone,SLE,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels&similar laminated wood, of bamboo",12,Volume in cubic meters,234,,,,280537,,135567,,,2
H3,2017,2017,2017,6,1,1,Import,740,Suriname,SUR,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels&similar laminated wood, of bamboo",1,No Quantity,0,,,,331327,,139316,,,2
H3,2018,2018,2018,6,1,1,Import,28,Antigua and Barbuda,ATG,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels&similar laminated wood, of bamboo",12,Volume in cubic meters,4,,,,293,,2572,,,2
H3,2018,2018,2018,6,1,1,Import,328,Guyana,GUY,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels&similar laminated wood, of bamboo",12,Volume in cubic meters,1280,,,,15427,,22660,,,0
H3,2018,2018,2018,6,1,2,Export,328,Guyana,GUY,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels&similar laminated wood, of bamboo",12,Volume in cubic meters,8235,,,,175602,,126452,,,0
H3,2018,2018,2018,6,1,1,Import,670,Saint Vincent and the Grenadines,VCT,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels&similar laminated wood, of bamboo",12,Volume in cubic meters,0,,,,30,,197,,,2
H3,2018,2018,2018,6,1,1,Import,740,Suriname,SUR,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels&similar laminated wood, of bamboo",12,Volume in cubic meters,171,,,,207882,,104540,,,2
H3,2019,2019,2019,6,1,1,Import,28,Antigua and Barbuda,ATG,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels&similar laminated wood, of bamboo",12,Volume in cubic meters,0,,,,50,,146,,,2
H3,2019,2019,2019,6,1,1,Import,670,Saint Vincent and the Grenadines,VCT,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels&similar laminated wood, of bamboo",12,Volume in cubic meters,0,,,,16,,102,,,2
H3,2019,2019,2019,6,1,1,Import,740,Suriname,SUR,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels&similar laminated wood, of bamboo",1,No Quantity,0,,,,176736,,86757,,,2
